9601
0,3.707021750467122,1.833203227863277,0.9806354526372812,0.9345405791032483,0.8332059955440981
0.0625,3.694132931532019,1.833219485941722,0.9775304215845692,0.9262356805372447,0.8306070771464085
0.125,3.683228285449945,1.833235746537919,0.9746535702142414,0.9183276165604819,0.8298633591618543
0.1875,3.672323640947238,1.833252009651867,0.9715981434151973,0.9100326395198629,0.8304589570592846
0.25,3.662411083660728,1.832276189646733,0.9686121625966468,0.9041583517676216,0.8342093875540999
0.3125,3.65150644231675,1.832292457796183,0.9652392683656449,0.8974110289894756,0.8355788127927776
0.375,3.640601802552139,1.833300814100215,0.9622334458061861,0.8920427055810349,0.8381288202115446
0.4375,3.63267342127739,1.833317087285168,0.9567672508532957,0.8859799225613181,0.8389327571817474
0.5,3.624745041582004,1.832341277351037,0.9533050688727215,0.882327907973613,0.8392108890366886
0.5625,3.617808749102819,1.832357555571489,0.948027370162658,0.8791620156824629,0.8296971359283563
0.625,3.609880372566165,1.832373836309692,0.9438112030699187,0.8761250948586076,0.836483350105435
0.6875,3.60294408324571,1.830405948291981,0.938583108613525,0.8731278577947345,0.8356106634384307
0.75,3.596999881141454,1.830422234065687,0.9337121649723055,0.8706266638837851,0.833616920274064
0.8125,3.591055680616561,1.828454351083479,0.928176523940321,0.8675798232070857,0.8280318273766263
0.875,3.587095652944699,1.82549438498219,0.9228789834470913,0.8647413208486295,0.8268019906971393
0.9375,3.58214354121537,1.82253442139865,0.9172044503977791,0.8614563802881053,0.8236177455853544
1,3.579175602365895,1.819574460332861,0.9106866445430735,0.8586277994550338,0.8174473229789638
1.0625,3.575215579432129,1.814630330511159,0.9061728516606825,0.855243650999842,0.811445555203094
1.125,3.573239729351394,1.810678288817217,0.9018376341788359,0.8512940140661653,0.8047493277537013
1.1875,3.571263880850021,1.805734164031016,0.8980877472086348,0.846927701499526,0.7959994833083262
1.25,3.570280119564849,1.800790041762566,0.8925818686471537,0.8420256630235056,0.7897695366527651
1.3125,3.56929635985904,1.795845922011867,0.8890502404888821,0.8372426751584126,0.7817835986922695
1.375,3.569304687369432,1.789909719142088,0.8866396690861467,0.8318346736766228,0.7742837829660822
1.4375,3.569313016459188,1.783973518790058,0.8842787019511652,0.826773902502232,0.7673792188942525
1.5,3.572297604038805,1.779029406592613,0.881461375409156,0.8218817862206104,0.7609012519185221
1.5625,3.573298021924124,1.773093211276085,0.8788127034113218,0.8163944188913986,0.7556435505483537
1.625,3.579258869572969,1.769141189750972,0.8776223972855448,0.8115717492733704,0.7514275393691188
1.6875,3.583235547527517,1.76518917074361,0.8750630129668544,0.8064216917296967,0.7472611327439851
1.75,3.589196398335091,1.763221325527664,0.8724738660649715,0.8012617136641618,0.7425292375781168
1.8125,3.597141421995698,1.761253482829468,0.8707279919403113,0.7968160375916551,0.7394541256980179
1.875,3.603102275962005,1.759285642649023,0.8695674483272954,0.7929259298102812,0.7367560066321751
1.9375,3.611047302781342,1.759301976259994,0.8689227892313459,0.7905933968132416,0.7343356718169052
2,3.620976502453708,1.761302483662379,0.8684467846795718,0.7876556919122428,0.731161352189902
2.0625,3.632889874979106,1.763302993582515,0.8673358453061395,0.7861664323755262,0.7290684061793062
2.125,3.641826992200196,1.767287677294065,0.8671872289863497,0.7847863025933693,0.7259734539477692
2.1875,3.650764110973825,1.771272363523368,0.867911648012885,0.7843585753570783,0.7238805084816929
2.25,3.660693316963655,1.777241223544085,0.8680804990687075,0.783117338233093,0.7204581685345203
2.3125,3.672606695806512,1.782218000418896,0.8682592709668132,0.7813999003379373,0.7169961454341346
2.375,3.684520076228738,1.787194779838283,0.8704122932681283,0.779603095926341,0.7128297418038571
2.4375,3.694449286956662,1.793163647412253,0.8712954459402134,0.7778658169874633,0.7081871373401596
2.5,3.704378499263954,1.797148346230308,0.8725853537093127,0.7756523372774148,0.7033560368777242
2.5625,3.716291884424274,1.801133047566116,0.8726252335619183,0.7726154268233018,0.69857454096939
2.625,3.727213185527128,1.805117751419673,0.8737464867445844,0.7695090707091201,0.6942692464389952
2.6875,3.737142402572515,1.808110372154149,0.8768023069049875,0.7661943769457108,0.6896068013516
2.75,3.750047878107765,1.811102995406375,0.8777846680703243,0.7611534545087206,0.6847657811218357
