0,0.9806354526372812
0.0625,0.9775304215845692
0.125,0.9746535702142414
0.1875,0.9715981434151973
0.25,0.9686121625966468
0.3125,0.9652392683656449
0.375,0.9622334458061861
0.4375,0.9567672508532957
0.5,0.9533050688727215
0.5625,0.948027370162658
0.625,0.9438112030699187
0.6875,0.938583108613525
0.75,0.9337121649723055
0.8125,0.928176523940321
0.875,0.9228789834470913
0.9375,0.9172044503977791
1,0.9106866445430735
1.0625,0.9061728516606825
1.125,0.9018376341788359
1.1875,0.8980877472086348
1.25,0.8925818686471537
1.3125,0.8890502404888821
1.375,0.8866396690861467
1.4375,0.8842787019511652
1.5,0.881461375409156
1.5625,0.8788127034113218
1.625,0.8776223972855448
1.6875,0.8750630129668544
1.75,0.8724738660649715
1.8125,0.8707279919403113
1.875,0.8695674483272954
1.9375,0.8689227892313459
2,0.8684467846795718
2.0625,0.8673358453061395
2.125,0.8671872289863497
2.1875,0.867911648012885
2.25,0.8680804990687075
2.3125,0.8682592709668132
2.375,0.8704122932681283
2.4375,0.8712954459402134
2.5,0.8725853537093127
2.5625,0.8726252335619183
2.625,0.8737464867445844
2.6875,0.8768023069049875
2.75,0.8777846680703243
2.8125,0.8786876623706297
2.875,0.8812275979576222
2.9375,0.8858310716551399
3,0.8870019290351318
3.0625,0.8903652956584357
3.125,0.8931929360237649
3.1875,0.8961396266514293
3.25,0.8990466338395334
3.3125,0.9031243020650137
3.375,0.9065372728997294
3.4375,0.9104462865387766
3.5,0.9154961986460933
3.5625,0.9192663202678126
3.625,0.9226396076207116
3.6875,0.9269752180272515
3.75,0.930904073308605
3.8125,0.9344360943211396
3.875,0.9385534458453189
3.9375,0.9416787117185796
4,0.9463020268893718
4.0625,0.94848481137947
4.125,0.9531478099475631
4.1875,0.9564913346045842
4.25,0.9608467865970863
4.3125,0.9646268289061413
4.375,0.9691310937159977
4.4375,0.9740718761919738
4.5,0.9765026819926782
4.5625,0.982306578944526
4.625,0.9847969098552689
4.6875,0.9910770078846245
4.75,0.9948074458132357
4.8125,0.998666854860548
4.875,1.004847744283962
4.9375,1.007982930788216
5,1.011395901256697
5.0625,1.01712043124491
5.125,1.021991767571362
5.1875,1.024799565759117
5.25,1.027508155369103
5.3125,1.029413155599168
5.375,1.031873723771774
5.4375,1.033421573144408
5.5,1.034066624573439
5.5625,1.034354525159125
5.625,1.034106699486834
5.6875,1.03320409728015
5.75,1.032023711081065
5.8125,1.03081356229879
5.875,1.029613334358796
5.9375,1.028323818697402
6,1.026488655921666
6.0625,1.024812226833734
6.125,1.023125876875351
6.1875,1.021290714057355
6.25,1.017788847355395
6.3125,1.014911994590553
6.375,1.011449811285895
6.4375,1.008682087912933
6.5,1.003622646704803
6.5625,0.9995453702630513
6.625,0.9943867204630659
6.6875,0.9905673862587177
6.75,0.9852996070105093
6.8125,0.9803592160083686
6.875,0.9769763994419695
6.9375,0.973623345430588
7,0.9712822187546907
7.0625,0.9688418835010227
7.125,0.9673341087318917
7.1875,0.9662132473470403
7.25,0.9658562918884619
7.3125,0.9659755375214786
7.375,0.9662932002677743
7.4375,0.9668192009837193
7.5,0.9676428273766281
7.5625,0.9683275617662949
7.625,0.9689626918600326
7.6875,0.969558138514213
7.75,0.9700841391597281
7.8125,0.970570456365683
7.875,0.9708087521483453
7.9375,0.9709379184968696
8,0.9705015960183138
8.0625,0.9697180435527792
8.125,0.968686469663952
8.1875,0.9674366369209362
8.25,0.965651077919944
8.3125,0.9634389220810277
8.375,0.96132597479171
8.4375,0.959391602902935
8.5,0.9576953315529146
8.5625,0.9556815927850207
8.625,0.9540845299705116
8.6875,0.9522989708709175
8.75,0.9505431743263426
8.8125,0.9480036301145836
8.875,0.9471903148968271
8.9375,0.9466944670687722
9,0.9470716545870425
9.0625,0.9481234603242715
9.125,0.9496613880094645
9.1875,0.951278682531517
9.25,0.9531439984486917
9.3125,0.9555748031647743
9.375,0.9580552121486124
9.4375,0.9602181537145786
9.5,0.9633136557650805
9.5625,0.9684032499315297
9.625,0.9716574856557533
9.6875,0.9771240723360269
9.75,0.9836621114899937
9.8125,0.9881961376434722
9.875,0.996857240032087
9.9375,1.003127416021852
10,1.009119808019215
10.0625,1.016034839644748
10.125,1.02332686379819
10.1875,1.032801476338578
10.25,1.04096653582426
10.3125,1.048089905377183
10.375,1.053784671598983
10.4375,1.059469516950327
10.5,1.065442067122266
10.5625,1.070561423632445
10.625,1.073696608854873
10.6875,1.076127413261064
10.75,1.078836001631482
10.8125,1.079619943852358
10.875,1.079739188682473
10.9375,1.078816743579827
11,1.076902212826264
11.0625,1.073072956779527
11.125,1.068281377650978
11.1875,1.064442200719702
11.25,1.059224024739142
11.3125,1.054551495844755
11.375,1.048926564724923
11.4375,1.045464380279299
11.5,1.041119239602808
11.5625,1.038351515074794
11.625,1.036069912494742
11.6875,1.033956964458866
11.75,1.032707130912948
11.8125,1.031447376496575
11.875,1.030961448862846
11.9375,1.030644175773292
12,1.030624528360701
12.0625,1.031021556901494
12.125,1.031646765124672
12.1875,1.032460469604762
12.25,1.033224569788926
12.3125,1.033849777969846
12.375,1.034088072738315
12.4375,1.034167633790806
12.5,1.033493209745219
12.5625,1.032223534303446
12.625,1.030755441720221
12.6875,1.028672256028074
12.75,1.026202156923476
12.8125,1.023355065262796
12.875,1.019972247344139
12.9375,1.016658875405977
13,1.014149092819561
13.0625,1.010934929416909
13.125,1.008375542520481
13.1875,1.005091933095078
13.25,1.002393654181321
13.3125,0.9998937923808439
13.375,0.9972947220025978
13.4375,0.9951321692904727
